id,start_datetime_ist,corridor,zone,junction,event_cause_name,severity_score,requires_road_closure,resolution_hours,hour_ist,hour_sin,hour_cos,day_of_week,dow_sin,dow_cos,month,time_slot,is_peak_hour,is_weekend,is_holiday,latitude,longitude,distance_to_center_km,is_main_corridor,corridor_event_freq,zone_event_freq,junction_event_freq,event_cause_encoded,cause_base_severity,priority_encoded,is_planned,has_description,description_length,hist_closure_rate_cause,hist_closure_rate_corridor,avg_resolution_time_cause,cascade_probability,station_efficiency_score,rainfall_mm
FKID004932,2023-11-28T02:31:06,Old Airport Road,East Zone 2,Unknown,vehicle_breakdown,2.76,0,,2,0.5,0.866,1,0.7818,0.6235,11,4,0,0,0,12.9551958,77.6785723,9.625,1,0.0093,0.0233,0.6929,13,2.0,1,0,1,1,0.0429,0.0789,0.98,0.0947,1.0,0.0
FKID004933,2023-11-28T02:48:00,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,,2,0.5,0.866,1,0.7818,0.6235,11,4,0,0,0,13.0537441,77.4826961,14.338,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,94,0.0429,0.1211,0.98,0.0447,1.0,17.7
FKID004934,2023-12-13T11:18:32,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,,11,0.2588,-0.9659,2,0.9749,-0.2225,12,1,0,0,0,13.0750262,77.4363202,19.87,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,3,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID004935,2023-11-28T03:57:31,Bellary Road 1,North Zone 2,Unknown,vehicle_breakdown,2.76,0,,3,0.7071,0.7071,1,0.7818,0.6235,11,4,0,0,0,13.0281488,77.5856916,4.699,1,0.0747,0.0506,0.6929,13,2.0,1,0,1,74,0.0429,0.0541,0.98,0.0947,1.0,0.0
FKID004936,2023-11-28T06:36:27,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,,6,1.0,0.0,1,0.7818,0.6235,11,4,0,0,0,13.0544342,77.48149,14.49,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,98,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID004937,2024-01-25T03:18:01,Non-corridor,Unknown,Unknown,pot_holes,2.5,0,,3,0.7071,0.7071,3,0.4339,-0.901,1,4,0,0,0,12.8772271,77.6113161,12.33,0,0.3821,0.5787,0.6929,6,2.5,0,0,0,0,0.0242,0.1211,172.16,0.09,1.0,0.0
FKID004938,2024-01-25T03:17:17,Non-corridor,Unknown,Unknown,pot_holes,2.5,0,,3,0.7071,0.7071,3,0.4339,-0.901,1,4,0,0,0,12.8784904,77.6102406,12.175,0,0.3821,0.5787,0.6929,6,2.5,0,0,0,0,0.0242,0.1211,172.16,0.09,1.0,0.0
FKID004939,2023-12-13T12:13:44,Non-corridor,Unknown,Unknown,construction,5.5,0,,12,0.0,-1.0,2,0.9749,-0.2225,12,1,0,0,0,13.1089822,77.30873108,33.941,0,0.3821,0.5787,0.6929,2,5.5,0,0,1,4,0.2646,0.1211,119.51,0.1283,1.0,0.0
FKID004940,2024-01-25T03:15:50,Non-corridor,Unknown,Unknown,pot_holes,2.5,0,,3,0.7071,0.7071,3,0.4339,-0.901,1,4,0,0,0,12.8784967,77.610241,12.174,0,0.3821,0.5787,0.6929,6,2.5,0,0,0,0,0.0242,0.1211,172.16,0.09,1.0,0.0
FKID004941,2023-11-28T06:49:36,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,,6,1.0,0.0,1,0.7818,0.6235,11,4,0,0,0,13.02603063,77.44957098,16.444,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,4,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID004942,2023-11-28T06:48:15,Non-corridor,North Zone 1,Unknown,construction,5.5,0,,6,1.0,0.0,1,0.7818,0.6235,11,4,0,0,0,13.05680055,77.60272943,7.785,0,0.3821,0.0389,0.6929,2,5.5,0,0,1,4,0.2646,0.1211,119.51,0.1283,1.0,0.0
FKID004943,2023-12-13T11:58:52,Magadi Road,West Zone 1,Unknown,vehicle_breakdown,2.76,0,,11,0.2588,-0.9659,2,0.9749,-0.2225,12,1,0,0,0,12.9854788,77.5248865,7.707,1,0.03,0.0529,0.6929,13,2.0,1,0,0,0,0.0429,0.0408,0.98,0.0947,1.0,0.0
FKID004944,2023-12-13T11:29:34,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,,11,0.2588,-0.9659,2,0.9749,-0.2225,12,1,0,0,0,13.0523625,77.4868568,13.873,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,8,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID004945,2023-12-13T11:49:25,Tumkur Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,11,0.2588,-0.9659,2,0.9749,-0.2225,12,1,0,0,0,12.97163203,77.51287458,9.17,1,0.0561,0.5787,0.6929,13,2.0,1,0,1,4,0.0429,0.0262,0.98,0.0947,1.0,0.0
FKID004946,2024-01-13T06:06:22,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,,6,1.0,0.0,5,-0.9749,-0.2225,1,4,0,1,0,13.196185,77.6535117,24.069,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,182,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID004947,2023-12-13T10:40:39,Airport New South Road,East Zone 2,Unknown,construction,10.0,1,,10,0.5,-0.866,2,0.9749,-0.2225,12,0,1,0,0,13.0395979,77.6418066,7.662,1,0.0082,0.0233,0.6929,2,5.5,1,1,1,117,0.2646,0.1045,119.51,0.2583,1.0,0.0
FKID004948,2024-01-25T06:46:57,Bellary Road 1,Unknown,Unknown,vehicle_breakdown,2.76,0,,6,1.0,0.0,3,0.4339,-0.901,1,4,0,0,0,13.0494403,77.5929474,6.94,1,0.0747,0.5787,0.6929,13,2.0,1,0,1,42,0.0429,0.0541,0.98,0.0947,1.0,0.0
FKID004949,2023-12-14T01:54:34,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,1.5127777777777778,1,0.2588,0.9659,3,0.4339,-0.901,12,3,0,0,0,12.899533,77.7122526,15.922,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,54,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID004950,2023-12-14T02:08:39,Non-corridor,North Zone 1,Unknown,vehicle_breakdown,2.0,0,,2,0.5,0.866,3,0.4339,-0.901,12,4,0,0,0,13.0493266,77.5550847,8.217,0,0.3821,0.0389,0.6929,13,2.0,0,0,1,19,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID004951,2023-12-14T01:58:16,Bellary Road 2,North Zone 2,Unknown,vehicle_breakdown,2.76,0,,1,0.2588,0.9659,3,0.4339,-0.901,12,3,0,0,0,13.1292374,77.6148783,15.937,1,0.0464,0.0506,0.6929,13,2.0,1,0,1,2,0.0429,0.0317,0.98,0.0947,1.0,0.0
FKID004952,2024-01-13T10:39:11,ORR East 1,Unknown,Unknown,vehicle_breakdown,3.04,0,16.335277777777776,10,0.5,-0.866,5,-0.9749,-0.2225,1,0,1,1,0,12.8469493,77.672515,17.653,1,0.0299,0.5787,0.6929,13,2.0,1,0,1,127,0.0429,0.0738,0.98,0.1747,1.0,7.99
FKID004953,2023-12-14T00:23:13,ORR East 1,South Zone 2,Unknown,vehicle_breakdown,2.76,0,,0,0.0,1.0,3,0.4339,-0.901,12,3,0,0,0,12.9200494,77.6441159,9.098,1,0.0299,0.0433,0.6929,13,2.0,1,0,1,61,0.0429,0.0738,0.98,0.0947,1.0,0.0
FKID004954,2023-12-14T02:23:27,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,0.7722222222222223,2,0.5,0.866,3,0.4339,-0.901,12,4,0,0,0,12.9024645,77.705852,15.175,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,13,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID004955,2023-12-14T02:44:06,Non-corridor,East Zone 2,Unknown,vehicle_breakdown,2.0,0,,2,0.5,0.866,3,0.4339,-0.901,12,4,0,0,0,13.0201283,77.7097983,12.865,0,0.3821,0.0233,0.6929,13,2.0,0,0,1,49,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID004956,2023-12-14T02:27:24,ORR East 2,East Zone 1,Unknown,construction,7.59,0,,2,0.5,0.866,3,0.4339,-0.901,12,4,0,0,0,12.9695233,77.7005979,11.501,1,0.0229,0.031,0.6929,2,5.5,1,1,1,130,0.2646,0.016,119.51,0.1783,1.0,0.0
FKID004957,2023-12-14T00:26:40,ORR North 1,East Zone 2,Unknown,vehicle_breakdown,2.76,0,,0,0.0,1.0,3,0.4339,-0.901,12,3,0,0,0,12.9966546,77.6644435,7.491,1,0.0337,0.0233,0.6929,13,2.0,1,0,1,31,0.0429,0.08,0.98,0.0947,1.0,0.0
FKID004958,2023-12-14T03:03:43,Non-corridor,West Zone 1,Unknown,vehicle_breakdown,2.0,0,,3,0.7071,0.7071,3,0.4339,-0.901,12,4,0,0,0,12.9661629,77.5049344,10.138,0,0.3821,0.0529,0.6929,13,2.0,0,0,1,113,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID004959,2023-12-14T03:22:16,ORR East 1,East Zone 1,Unknown,water_logging,5.52,0,77.83583333333333,3,0.7071,0.7071,3,0.4339,-0.901,12,4,0,0,0,12.9435175,77.6979694,12.065,1,0.0299,0.031,0.6929,15,4.0,1,0,1,103,0.0852,0.0738,116.68,0.0485,1.0,0.0
FKID004960,2024-01-25T10:23:45,ORR North 2,Unknown,Unknown,water_logging,6.07,0,241.12583333333333,10,0.5,-0.866,3,0.4339,-0.901,1,0,1,0,0,13.0438708,77.5839711,6.446,1,0.0288,0.5787,0.6929,15,4.0,1,0,1,13,0.0852,0.0426,116.68,0.1285,1.0,0.0
FKID004961,2024-01-25T07:48:02,Magadi Road,Unknown,Unknown,congestion,6.83,0,,7,0.9659,-0.2588,3,0.4339,-0.901,1,0,1,0,0,12.9904154,77.5042127,9.952,1,0.03,0.5787,0.6929,1,4.5,1,0,1,70,0.0441,0.0408,1.24,0.231,1.0,0.0
FKID004962,2024-01-25T10:09:41,Non-corridor,Unknown,Unknown,road_conditions,3.3,0,,10,0.5,-0.866,3,0.4339,-0.901,1,0,1,0,0,13.016185,77.7093227,12.697,0,0.3821,0.5787,0.6929,10,3.0,0,0,1,27,0.1235,0.1211,172.08,0.1681,1.0,0.0
FKID004963,2023-12-14T05:31:06,Non-corridor,West Zone 1,Unknown,vehicle_breakdown,2.0,0,,5,0.9659,0.2588,3,0.4339,-0.901,12,4,0,0,0,12.9670817,77.5050333,10.105,0,0.3821,0.0529,0.6929,13,2.0,0,0,1,22,0.0429,0.1211,0.98,0.0447,1.0,18.36
FKID004964,2024-01-25T10:47:44,Bellary Road 1,Unknown,Unknown,vehicle_breakdown,3.04,0,0.6644444444444444,10,0.5,-0.866,3,0.4339,-0.901,1,0,1,0,0,12.9967664,77.5847577,1.625,1,0.0747,0.5787,0.6929,13,2.0,1,0,1,38,0.0429,0.0541,0.98,0.1747,1.0,0.0
FKID004965,2023-12-14T05:34:09,Bellary Road 1,North Zone 1,HebbalFlyoverJunc,vehicle_breakdown,2.76,0,,5,0.9659,0.2588,3,0.4339,-0.901,12,4,0,0,0,13.0434933,77.590776,6.296,1,0.0747,0.0389,0.0034,13,2.0,1,0,1,21,0.0429,0.0541,0.98,0.2022,1.0,0.0
FKID004966,2024-01-13T11:15:54,Bellary Road 1,Central Zone 2,Unknown,vehicle_breakdown,2.76,0,,11,0.2588,-0.9659,5,-0.9749,-0.2225,1,1,0,1,0,12.99878344,77.58419928,1.823,1,0.0747,0.0761,0.6929,13,2.0,1,0,0,0,0.0429,0.0541,0.98,0.0947,1.0,0.0
FKID004967,2024-01-25T11:21:44,Non-corridor,Unknown,Unknown,pot_holes,2.5,0,,11,0.2588,-0.9659,3,0.4339,-0.901,1,1,0,0,0,13.0562813,77.6115332,7.875,0,0.3821,0.5787,0.6929,6,2.5,0,0,1,23,0.0242,0.1211,172.16,0.09,1.0,0.0
FKID004968,2024-01-25T11:01:10,Non-corridor,Unknown,Unknown,construction,5.5,0,4.566666666666666,11,0.2588,-0.9659,3,0.4339,-0.901,1,1,0,0,0,12.9053195,77.6096809,9.214,0,0.3821,0.5787,0.6929,2,5.5,0,0,1,96,0.2646,0.1211,119.51,0.1283,1.0,21.73
FKID004969,2023-12-14T07:59:31,Non-corridor,North Zone 2,Unknown,vehicle_breakdown,2.2,0,,7,0.9659,-0.2588,3,0.4339,-0.901,12,0,1,0,0,13.0978923,77.5670813,12.712,0,0.3821,0.0506,0.6929,13,2.0,0,0,1,89,0.0429,0.1211,0.98,0.1247,1.0,0.0
FKID004970,2024-01-13T11:53:31,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,0.43,11,0.2588,-0.9659,5,-0.9749,-0.2225,1,1,0,1,0,13.0895998,77.3908201,24.979,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,127,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID004971,2024-01-13T12:04:42,Non-corridor,South Zone 1,Unknown,vehicle_breakdown,2.0,0,,12,0.0,-1.0,5,-0.9749,-0.2225,1,1,0,1,0,12.8952517,77.5550817,11.134,0,0.3821,0.0285,0.6929,13,2.0,0,0,1,43,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID004972,2024-01-13T12:40:59,Bellary Road 1,North Zone 2,Unknown,vehicle_breakdown,2.76,0,,12,0.0,-1.0,5,-0.9749,-0.2225,1,1,0,1,0,13.0334622,77.588753,5.215,1,0.0747,0.0506,0.6929,13,2.0,1,0,1,13,0.0429,0.0541,0.98,0.0947,1.0,0.0
FKID004973,2024-01-13T13:47:15,Non-corridor,East Zone 2,Unknown,vehicle_breakdown,2.0,0,,13,-0.2588,-0.9659,5,-0.9749,-0.2225,1,1,0,1,0,13.0122936,77.6988829,11.493,0,0.3821,0.0233,0.6929,13,2.0,0,0,1,18,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID004974,2023-12-14T11:58:40,Non-corridor,South Zone 2,Unknown,vehicle_breakdown,2.0,0,,11,0.2588,-0.9659,3,0.4339,-0.901,12,1,0,0,0,12.9164058,77.6046741,7.917,0,0.3821,0.0433,0.6929,13,2.0,0,0,1,30,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID004975,2024-01-13T14:46:09,Hosur Road,South Zone 2,Unknown,vehicle_breakdown,2.76,0,,14,-0.5,-0.866,5,-0.9749,-0.2225,1,1,0,1,0,12.8995983,77.6335883,10.548,1,0.0365,0.0433,0.6929,13,2.0,1,0,1,192,0.0429,0.057,0.98,0.0947,1.0,0.0
FKID004976,2023-12-14T12:06:15,Non-corridor,East Zone 2,Unknown,vehicle_breakdown,2.0,0,,12,0.0,-1.0,3,0.4339,-0.901,12,1,0,0,0,13.020295,77.7096082,12.85,0,0.3821,0.0233,0.6929,13,2.0,0,0,1,120,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID004977,2024-01-25T10:03:54,ORR North 2,Unknown,Unknown,congestion,6.83,0,,10,0.5,-0.866,3,0.4339,-0.901,1,0,1,0,0,13.04465,77.5830273,6.552,1,0.0288,0.5787,0.6929,1,4.5,1,0,1,65,0.0441,0.0426,1.24,0.231,1.0,0.0
FKID004978,2023-12-14T12:25:30,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,,12,0.0,-1.0,3,0.4339,-0.901,12,1,0,0,0,12.8416294,77.6448425,17.02,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,11,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID004979,2024-01-25T10:05:08,Magadi Road,Unknown,Unknown,congestion,6.83,0,,10,0.5,-0.866,3,0.4339,-0.901,1,0,1,0,0,12.99031,77.5039553,9.979,1,0.03,0.5787,0.6929,1,4.5,1,0,1,112,0.0441,0.0408,1.24,0.231,1.0,0.0
FKID004980,2023-12-14T10:55:32,Non-corridor,North Zone 1,Unknown,congestion,4.95,0,,10,0.5,-0.866,3,0.4339,-0.901,12,0,1,0,0,13.0484543,77.5545978,8.165,0,0.3821,0.0389,0.6929,1,4.5,0,0,1,9,0.0441,0.1211,1.24,0.181,1.0,0.0
FKID004981,2023-12-14T10:53:17,ORR East 1,East Zone 1,Unknown,vehicle_breakdown,3.04,0,,10,0.5,-0.866,3,0.4339,-0.901,12,0,1,0,0,12.9349694,77.6909504,11.81,1,0.0299,0.031,0.6929,13,2.0,1,0,1,25,0.0429,0.0738,0.98,0.1747,1.0,0.0
FKID004982,2023-12-14T13:42:38,Non-corridor,Unknown,Unknown,accident,6.0,0,,13,-0.2588,-0.9659,3,0.4339,-0.901,12,1,0,0,0,13.1661967,77.713815,23.652,0,0.3821,0.5787,0.6929,0,6.0,0,0,1,149,0.0301,0.1211,0.81,0.1871,1.0,0.0
FKID004983,2024-01-25T11:52:22,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,0.6886111111111111,11,0.2588,-0.9659,3,0.4339,-0.901,1,1,0,0,0,13.0133386,77.6998768,11.627,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,62,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID004984,2023-12-14T20:31:50,Varthur Road,East Zone 1,Unknown,vehicle_breakdown,3.04,0,,20,-0.866,0.5,3,0.4339,-0.901,12,2,1,0,0,12.9564114,77.7456022,16.566,1,0.0094,0.031,0.6929,13,2.0,1,0,1,86,0.0429,0.1169,0.98,0.1747,1.0,0.0
FKID004985,2023-12-15T00:03:17,Non-corridor,North Zone 1,Unknown,construction,5.5,0,,0,0.0,1.0,4,-0.4339,-0.901,12,3,0,0,0,13.0245468,77.6196009,4.886,0,0.3821,0.0389,0.6929,2,5.5,0,1,1,20,0.2646,0.1211,119.51,0.1283,1.0,0.0
FKID004986,2024-01-25T12:51:14,ORR North 1,Unknown,Unknown,water_logging,5.52,0,,12,0.0,-1.0,3,0.4339,-0.901,1,1,0,0,0,12.9952341,77.6663541,7.676,1,0.0337,0.5787,0.6929,15,4.0,1,0,1,10,0.0852,0.08,116.68,0.0485,1.0,0.0
FKID004987,2024-01-25T11:55:23,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,1.0402777777777779,11,0.2588,-0.9659,3,0.4339,-0.901,1,1,0,0,0,12.9423082,77.5481102,7.193,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,19,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID004988,2024-01-25T12:55:11,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,,12,0.0,-1.0,3,0.4339,-0.901,1,1,0,0,0,12.8408367,77.6500067,17.285,0,0.3821,0.5787,0.6929,13,2.0,0,0,0,0,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID004989,2024-01-25T12:52:43,Non-corridor,Unknown,Unknown,water_logging,4.0,0,280.1638888888889,12,0.0,-1.0,3,0.4339,-0.901,1,1,0,0,0,12.9623326,77.6294487,4.552,0,0.3821,0.5787,0.6929,15,4.0,0,0,0,0,0.0852,0.1211,116.68,0.0,1.0,0.0
FKID004990,2024-01-25T10:53:59,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.2,0,,10,0.5,-0.866,3,0.4339,-0.901,1,0,1,0,0,12.9063214,77.698384,14.275,0,0.3821,0.5787,0.6929,13,2.0,0,0,0,0,0.0429,0.1211,0.98,0.1247,1.0,0.0
FKID004991,2024-01-25T13:26:16,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,0.8622222222222222,13,-0.2588,-0.9659,3,0.4339,-0.901,1,1,0,0,0,13.0624717,77.5733483,8.733,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,56,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID004992,2024-01-25T13:27:05,Non-corridor,Unknown,Unknown,accident,6.0,0,,13,-0.2588,-0.9659,3,0.4339,-0.901,1,1,0,0,0,13.0563502,77.475345,15.171,0,0.3821,0.5787,0.6929,0,6.0,0,0,1,13,0.0301,0.1211,0.81,0.1871,1.0,0.0
FKID004993,2024-01-25T11:41:27,Bellary Road 1,Unknown,Unknown,vehicle_breakdown,2.76,0,,11,0.2588,-0.9659,3,0.4339,-0.901,1,1,0,0,0,13.0526619,77.5932885,7.296,1,0.0747,0.5787,0.6929,13,2.0,1,0,1,96,0.0429,0.0541,0.98,0.0947,1.0,0.0
FKID004994,2024-01-14T00:51:03,ORR North 2,North Zone 2,Unknown,vehicle_breakdown,2.76,0,0.1475,0,0.0,1.0,6,-0.7818,0.6235,1,3,0,1,0,13.041426,77.5457729,8.13,1,0.0288,0.0506,0.6929,13,2.0,1,0,0,0,0.0429,0.0426,0.98,0.0947,1.0,0.0
FKID004995,2024-01-25T11:39:55,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,,11,0.2588,-0.9659,3,0.4339,-0.901,1,1,0,0,0,12.86905184,77.53652279,14.624,0,0.3821,0.5787,0.6929,13,2.0,0,0,0,0,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID004996,2023-12-15T01:42:07,Non-corridor,Central Zone 1,Unknown,construction,7.7,1,,1,0.2588,0.9659,4,-0.4339,-0.901,12,3,0,0,0,12.9895377,77.6638443,7.356,0,0.3821,0.0329,0.6929,2,5.5,0,1,1,10,0.2646,0.1211,119.51,0.1283,1.0,0.0
FKID004997,2024-01-25T12:32:58,Non-corridor,Unknown,Unknown,accident,6.0,0,,12,0.0,-1.0,3,0.4339,-0.901,1,1,0,0,0,13.0563067,77.475215,15.18,0,0.3821,0.5787,0.6929,0,6.0,0,0,1,8,0.0301,0.1211,0.81,0.1871,1.0,0.0
FKID004998,2023-12-15T02:23:27,Bellary Road 1,West Zone 2,Unknown,pot_holes,3.45,0,26.115,2,0.5,0.866,4,-0.4339,-0.901,12,4,0,0,0,13.0062112,77.5837405,2.506,1,0.0747,0.0438,0.6929,6,2.5,1,0,0,0,0.0242,0.0541,172.16,0.14,1.0,0.0
FKID004999,2024-01-14T01:36:18,Non-corridor,West Zone 1,Unknown,vehicle_breakdown,2.0,0,0.8061111111111111,1,0.2588,0.9659,6,-0.7818,0.6235,1,3,0,1,0,13.0035148,77.5298216,7.399,0,0.3821,0.0529,0.6929,13,2.0,0,0,0,0,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID005000,2024-01-14T02:39:42,Non-corridor,West Zone 1,Unknown,vehicle_breakdown,2.0,0,0.5447222222222222,2,0.5,0.866,6,-0.7818,0.6235,1,4,0,1,0,12.9630559,77.5124532,9.439,0,0.3821,0.0529,0.6929,13,2.0,0,0,1,21,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID005001,2023-12-15T02:25:31,Non-corridor,East Zone 2,Unknown,construction,5.5,0,81.65333333333334,2,0.5,0.866,4,-0.4339,-0.901,12,4,0,0,0,13.0529083,77.646015,9.105,0,0.3821,0.0233,0.6929,2,5.5,0,0,1,13,0.2646,0.1211,119.51,0.1283,1.0,23.08
FKID005002,2023-12-15T02:48:35,Non-corridor,West Zone 1,Unknown,vehicle_breakdown,2.0,0,,2,0.5,0.866,4,-0.4339,-0.901,12,4,0,0,0,13.0495214,77.4953173,12.929,0,0.3821,0.0529,0.6929,13,2.0,0,0,1,113,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID005003,2023-12-15T05:52:27,Bannerghata Road,South Zone 1,Unknown,road_conditions,4.14,0,,5,0.9659,0.2588,4,-0.4339,-0.901,12,4,0,0,0,12.8662934,77.5918795,13.441,1,0.0256,0.0285,0.6929,10,3.0,1,0,0,0,0.1235,0.0335,172.08,0.1381,1.0,0.0
FKID005004,2023-12-15T05:54:23,Non-corridor,South Zone 2,Unknown,construction,5.5,0,,5,0.9659,0.2588,4,-0.4339,-0.901,12,4,0,0,0,12.90769949,77.65681744,11.018,0,0.3821,0.0433,0.6929,2,5.5,0,1,1,4,0.2646,0.1211,119.51,0.1283,1.0,0.0
FKID005005,2023-12-15T07:33:01,ORR East 1,Central Zone 1,Unknown,vehicle_breakdown,4.25,1,,7,0.9659,-0.2588,4,-0.4339,-0.901,12,0,1,0,0,12.9200419,77.6558733,9.884,1,0.0299,0.0329,0.6929,13,2.0,1,0,1,4,0.0429,0.0738,0.98,0.1747,1.0,0.0
FKID005006,2024-01-25T14:18:01,Non-corridor,Unknown,Unknown,water_logging,4.0,0,,14,-0.5,-0.866,3,0.4339,-0.901,1,1,0,0,0,13.0693866,77.5858041,9.216,0,0.3821,0.5787,0.6929,15,4.0,0,0,1,95,0.0852,0.1211,116.68,0.0,1.0,0.0
FKID005007,2024-01-25T14:28:51,Bellary Road 1,Unknown,Unknown,vehicle_breakdown,2.76,0,0.3458333333333333,14,-0.5,-0.866,3,0.4339,-0.901,1,1,0,0,0,12.9938317,77.5849467,1.412,1,0.0747,0.5787,0.6929,13,2.0,1,0,1,16,0.0429,0.0541,0.98,0.0947,1.0,0.0
FKID005008,2024-01-25T14:16:37,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,2.108888888888889,14,-0.5,-0.866,3,0.4339,-0.901,1,1,0,0,0,13.0842575,77.5519225,11.812,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,25,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID005009,2024-01-25T14:56:48,Bellary Road 1,Unknown,Unknown,water_logging,5.52,0,,14,-0.5,-0.866,3,0.4339,-0.901,1,1,0,0,0,13.0273277,77.5856223,4.612,1,0.0747,0.5787,0.6929,15,4.0,1,0,1,94,0.0852,0.0541,116.68,0.0485,1.0,21.11
FKID005010,2024-01-25T15:01:28,Non-corridor,Unknown,Unknown,water_logging,4.0,0,398.18083333333334,15,-0.7071,-0.7071,3,0.4339,-0.901,1,1,0,0,0,13.1094919,77.5802425,13.716,0,0.3821,0.5787,0.6929,15,4.0,0,0,1,108,0.0852,0.1211,116.68,0.0,1.0,0.0
FKID005011,2024-01-25T15:44:44,Non-corridor,Unknown,Unknown,tree_fall,7.0,1,10.5825,15,-0.7071,-0.7071,3,0.4339,-0.901,1,1,0,0,0,13.0132709,77.6484194,6.382,0,0.3821,0.5787,0.6929,12,5.0,0,0,1,17,0.3944,0.1211,78.75,0.033,1.0,0.0
FKID005012,2023-12-29T00:09:42,Varthur Road,East Zone 1,Unknown,road_conditions,4.14,0,663.94,0,0.0,1.0,4,-0.4339,-0.901,12,3,0,0,0,12.9573052,77.7452897,16.512,1,0.0094,0.031,0.6929,10,3.0,1,0,1,89,0.1235,0.1169,172.08,0.1381,1.0,0.0
FKID005013,2024-01-25T16:02:18,Non-corridor,Unknown,Unknown,water_logging,4.0,0,88.53805555555556,16,-0.866,-0.5,3,0.4339,-0.901,1,1,0,0,0,13.0467801,77.5011956,12.228,0,0.3821,0.5787,0.6929,15,4.0,0,0,1,90,0.0852,0.1211,116.68,0.0,1.0,0.0
FKID005014,2024-01-25T16:37:50,Non-corridor,Unknown,Unknown,vehicle_breakdown,2.0,0,,16,-0.866,-0.5,3,0.4339,-0.901,1,1,0,0,0,12.9606384,77.7476032,16.689,0,0.3821,0.5787,0.6929,13,2.0,0,0,1,60,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID005015,2023-12-15T06:13:49,Non-corridor,East Zone 2,Unknown,vehicle_breakdown,2.0,0,,6,1.0,0.0,4,-0.4339,-0.901,12,4,0,0,0,13.0117111,77.7003731,11.635,0,0.3821,0.0233,0.6929,13,2.0,0,0,1,26,0.0429,0.1211,0.98,0.0447,1.0,0.0
FKID005016,2024-01-25T16:04:07,Varthur Road,Unknown,Unknown,vehicle_breakdown,2.76,0,,16,-0.866,-0.5,3,0.4339,-0.901,1,1,0,0,0,12.9566301,77.7444294,16.436,1,0.0094,0.5787,0.6929,13,2.0,1,0,1,76,0.0429,0.1169,0.98,0.0947,1.0,0.0
